,rent,prev_month_rent,prev_inventory,covid_%_positive,covid_%_positive_prev_mo,covid_rate_of_increase,covid_rate_of_increase_prev_mo,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,year_2018,year_2019,year_2020,bd__0.0,bd__1.0,bd__2.0,bd__3.0,sex_by_age__total_population_total,sex_by_age_total_population_total_male,sex_by_age_total_population_total_female,"sex_by_age_(white_alone,_not_hispanic_or_latino)__white_alone,_not_hispanic_or_latino_population_total",sex_by_age_(hispanic_or_latino)__hispanic_or_latino_population_total,race__total_population_total,race_total_population_total_white_alone,race_total_population_total_black_or_african_american_alone,race_total_population_total_asian_alone,sex_of_workers_by_means_of_transportation_to_work__workers_16_years_and_over_total,sex_of_workers_by_means_of_transportation_to_work_workers_16_years_and_over_total_car_truck_or_van,sex_of_workers_by_means_of_transportation_to_work_workers_16_years_and_over_total_public_transportation_(excluding_taxicab),sex_of_workers_by_means_of_transportation_to_work_workers_16_years_and_over_total_public_transportation_(excluding_taxicab)_subway_or_elevated,sex_of_workers_by_means_of_transportation_to_work_workers_16_years_and_over_total_bicycle,sex_of_workers_by_means_of_transportation_to_work_workers_16_years_and_over_total_walked,aggregate_travel_time_to_work_(in_minutes)_of_workers_by_sex__workers_16_years_and_over_who_did_not_work_at_home_aggregate_travel_time_to_work_(in_minutes),household_income_in_the_past_12_months_(in_2018_inflation-adjusted_dollars)__households_total,employment_status_for_the_population_16_years_and_over_population_16_years_and_over_total_in_labor_force_civilian_labor_force_unemployed,housing_units__housing_units_total,median_gross_rent_by_bedrooms_renter-occupied_housing_units_paying_cash_rent_median_gross_rent_total,median_year_structure_built__housing_units_median_year_structure_built,lower_contract_rent_quartile_(dollars)__renter-occupied_housing_units_paying_cash_rent_lower_contract_rent_quartile,median_contract_rent_(dollars)__renter-occupied_housing_units_paying_cash_rent_median_contract_rent,upper_contract_rent_quartile_(dollars)__renter-occupied_housing_units_paying_cash_rent_upper_contract_rent_quartile,contract_rent_renter-occupied_housing_units_total_with_cash_rent,median_gross_rent_(dollars)__renter-occupied_housing_units_paying_cash_rent_median_gross_rent,median_gross_rent_as_a_percentage_of_household_income_in_the_past_12_months_(dollars)__renter-occupied_housing_units_paying_cash_rent_median_gross_rent_as_a_percentage_of_household_income,lower_value_quartile_(dollars)__owner-occupied_housing_units_lower_value_quartile_(dollars),median_value_(dollars)__owner-occupied_housing_units_median_value_(dollars),upper_value_quartile_(dollars)__owner-occupied_housing_units_upper_value_quartile_(dollars),median_household_income_the_past_12_months_(in_2018_inflation-adjusted_dollars)_by_tenure_occupied_housing_units_median_household_income_in_the_past_12_months_(in_2018_inflation-adjusted_dollars)_total,median_household_income_the_past_12_months_(in_2018_inflation-adjusted_dollars)_by_tenure_occupied_housing_units_median_household_income_in_the_past_12_months_(in_2018_inflation-adjusted_dollars)_renter_occupied_(dollars),tenure_by_occupants_per_room_occupied_housing_units_total_renter_occupied_0.50_or_less_occupants_per_room,tenure_by_occupants_per_room_occupied_housing_units_total_renter_occupied_0.51_to_1.00_occupants_per_room,tenure_by_occupants_per_room_occupied_housing_units_total_renter_occupied_1.01_to_1.50_occupants_per_room,tenure_by_occupants_per_room_occupied_housing_units_total_renter_occupied_1.51_to_2.00_occupants_per_room,tenure_occupied_housing_units_total_renter_occupied
45,4450.0,4248.0,408.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
46,6000.0,5895.0,264.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
47,7598.0,7295.0,127.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
48,3125.0,2995.0,274.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
49,4396.0,4450.0,405.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
50,5995.0,6000.0,249.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
51,7700.0,7598.0,140.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
52,3050.0,3125.0,259.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
53,4365.0,4396.0,356.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
54,6048.0,5995.0,225.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
55,7175.0,7700.0,118.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
56,3050.0,3050.0,259.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
57,4237.0,4365.0,353.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
58,5903.0,6048.0,210.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
59,9275.0,7175.0,106.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
60,3089.0,3050.0,191.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
61,4231.0,4237.0,325.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
62,5775.0,5903.0,200.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
63,10400.0,9275.0,86.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
64,3100.0,3089.0,171.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
65,4217.0,4231.0,333.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
66,5900.0,5775.0,191.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
67,9495.0,10400.0,81.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
68,3150.0,3100.0,153.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
69,4200.0,4217.0,297.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
70,6190.0,5900.0,165.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
71,10500.0,9495.0,73.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
72,3000.0,3150.0,150.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
73,4150.0,4200.0,292.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
74,6068.0,6190.0,152.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
75,10200.0,10500.0,67.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
76,3073.0,3000.0,195.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
77,4193.0,4150.0,325.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
78,6184.0,6068.0,170.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
79,12500.0,10200.0,72.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
80,3075.0,3073.0,189.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
81,4175.0,4193.0,302.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
82,6170.0,6184.0,141.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
83,13250.0,12500.0,67.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
84,2963.0,3075.0,174.0,47.41,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
85,3999.0,4175.0,305.0,47.41,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
86,5940.0,6170.0,135.0,47.41,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
87,9700.0,13250.0,61.0,47.41,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
88,2850.0,2963.0,202.0,25.04,47.41,0.38235294117647056,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
89,3850.0,3999.0,323.0,25.04,47.41,0.38235294117647056,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
90,5478.0,5940.0,140.0,25.04,47.41,0.38235294117647056,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
91,6995.0,9700.0,64.0,25.04,47.41,0.38235294117647056,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
92,2704.0,2850.0,313.0,11.92,25.04,0.1580547112462006,0.38235294117647056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
93,3693.0,3850.0,459.0,11.92,25.04,0.1580547112462006,0.38235294117647056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
94,5031.0,5478.0,238.0,11.92,25.04,0.1580547112462006,0.38235294117647056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
95,6450.0,6995.0,119.0,11.92,25.04,0.1580547112462006,0.38235294117647056,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
96,2554.0,2704.0,397.0,8.17,11.92,0.07611548556430446,0.1580547112462006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,22924,11671,11253,12182.0,3246.0,22924,14422,1413,5774,14265.0,582.0,7084.0,6256.0,534.0,4595.0,27.916604225985317,12431.0,0.04546663121510237,14141,2065.0,1966.0,818.0,2008.0,3368.0,9015,2065.0,27.4,92400.0,343400.0,1559100.0,88526.0,83862.0,4740,4122,81,235,0.7383155015686591
