,zipcode,bd,variable,value,timestamp,month,quarter,year,prev_timestamp,prev_month_rent,inventory,prev_inventory
9961,11208,3.0,2020-07,2400.0,2020-07-01,7,3,2020,2020-06-01,2400.0,44.0,49.0
9962,11210,0.0,2020-07,1690.5,2020-07-01,7,3,2020,2020-06-01,1704.5,58.0,45.5
9963,11210,1.0,2020-07,1850.0,2020-07-01,7,3,2020,2020-06-01,1899.5,149.5,120.5
9964,11210,2.0,2020-07,2205.0,2020-07-01,7,3,2020,2020-06-01,2225.0,168.0,134.0
9965,11210,3.0,2020-07,2615.0,2020-07-01,7,3,2020,2020-06-01,2647.5,103.0,85.0
9966,11211,0.0,2020-07,2567.5,2020-07-01,7,3,2020,2020-06-01,2617.0,203.0,178.5
9967,11211,1.0,2020-07,2685.5,2020-07-01,7,3,2020,2020-06-01,2766.0,705.0,542.5
9968,11211,2.0,2020-07,3000.0,2020-07-01,7,3,2020,2020-06-01,3150.0,925.5,748.0
9969,11211,3.0,2020-07,3730.5,2020-07-01,7,3,2020,2020-06-01,3756.0,692.0,493.0
9970,11212,2.0,2020-07,1928.0,2020-07-01,7,3,2020,2020-06-01,1900.0,8.0,10.0
9971,11212,3.0,2020-07,2500.0,2020-07-01,7,3,2020,2020-06-01,2400.0,16.0,5.0
9972,11213,0.0,2020-07,2522.0,2020-07-01,7,3,2020,2020-06-01,2584.0,113.0,89.0
9973,11213,1.0,2020-07,2500.0,2020-07-01,7,3,2020,2020-06-01,2600.0,340.0,256.0
9974,11213,2.0,2020-07,3000.0,2020-07-01,7,3,2020,2020-06-01,3200.0,362.0,298.0
9975,11213,3.0,2020-07,3700.0,2020-07-01,7,3,2020,2020-06-01,3600.0,222.0,142.0
9976,11214,1.0,2020-07,1500.0,2020-07-01,7,3,2020,2020-06-01,1624.5,20.0,21.0
9977,11214,2.0,2020-07,1950.0,2020-07-01,7,3,2020,2020-06-01,1900.0,11.0,15.0
9978,11215,0.0,2020-07,2000.0,2020-07-01,7,3,2020,2020-06-01,2200.0,80.0,63.5
9979,11215,1.0,2020-07,2342.0,2020-07-01,7,3,2020,2020-06-01,2445.0,212.5,163.0
9980,11215,2.0,2020-07,3072.5,2020-07-01,7,3,2020,2020-06-01,3178.0,275.0,195.5
9981,11215,3.0,2020-07,4700.0,2020-07-01,7,3,2020,2020-06-01,4600.0,161.0,131.5
9982,11216,0.0,2020-07,1824.5,2020-07-01,7,3,2020,2020-06-01,1824.5,191.0,151.0
9983,11216,1.0,2020-07,2100.0,2020-07-01,7,3,2020,2020-06-01,2131.5,572.5,479.5
9984,11216,2.0,2020-07,2437.5,2020-07-01,7,3,2020,2020-06-01,2445.5,965.0,786.5
9985,11216,3.0,2020-07,2949.5,2020-07-01,7,3,2020,2020-06-01,2953.5,956.0,765.5
9986,11217,0.0,2020-07,2257.333333333333,2020-07-01,7,3,2020,2020-06-01,2328.0,95.33333333333331,78.66666666666667
9987,11217,1.0,2020-07,2528.0,2020-07-01,7,3,2020,2020-06-01,2566.6666666666665,273.0,207.66666666666663
9988,11217,2.0,2020-07,3231.666666666666,2020-07-01,7,3,2020,2020-06-01,3321.666666666666,326.6666666666667,246.33333333333331
9989,11217,3.0,2020-07,4300.0,2020-07-01,7,3,2020,2020-06-01,4331.666666666667,192.0,144.0
9990,11218,1.0,2020-07,1931.0,2020-07-01,7,3,2020,2020-06-01,1995.0,43.5,35.0
9991,11218,2.0,2020-07,2437.5,2020-07-01,7,3,2020,2020-06-01,2528.0,35.5,32.0
9992,11219,0.0,2020-07,2613.0,2020-07-01,7,3,2020,2020-06-01,2650.0,148.5,137.0
9993,11219,1.0,2020-07,2266.5,2020-07-01,7,3,2020,2020-06-01,2266.0,556.0,434.0
9994,11219,2.0,2020-07,2462.5,2020-07-01,7,3,2020,2020-06-01,2500.0,754.5,609.0
9995,11219,3.0,2020-07,3761.0,2020-07-01,7,3,2020,2020-06-01,3912.0,587.5,427.0
9996,11220,1.0,2020-07,1800.0,2020-07-01,7,3,2020,2020-06-01,1750.0,46.0,39.0
9997,11220,2.0,2020-07,2100.0,2020-07-01,7,3,2020,2020-06-01,2100.0,98.0,57.0
9998,11220,3.0,2020-07,2450.0,2020-07-01,7,3,2020,2020-06-01,2500.0,47.0,24.0
9999,11221,0.0,2020-07,1925.0,2020-07-01,7,3,2020,2020-06-01,1975.0,209.5,173.5
10000,11221,1.0,2020-07,2245.5,2020-07-01,7,3,2020,2020-06-01,2295.5,568.5,487.5
10001,11221,2.0,2020-07,2437.5,2020-07-01,7,3,2020,2020-06-01,2448.0,1108.5,892.0
10002,11221,3.0,2020-07,2873.5,2020-07-01,7,3,2020,2020-06-01,2928.5,1268.5,921.0
10003,11222,0.0,2020-07,2522.0,2020-07-01,7,3,2020,2020-06-01,2584.0,113.0,89.0
10004,11222,1.0,2020-07,2500.0,2020-07-01,7,3,2020,2020-06-01,2600.0,340.0,256.0
10005,11222,2.0,2020-07,3000.0,2020-07-01,7,3,2020,2020-06-01,3200.0,362.0,298.0
10006,11222,3.0,2020-07,3700.0,2020-07-01,7,3,2020,2020-06-01,3600.0,222.0,142.0
10007,11223,0.0,2020-07,1495.0,2020-07-01,7,3,2020,2020-06-01,1495.0,20.5,19.0
10008,11223,1.0,2020-07,1706.5,2020-07-01,7,3,2020,2020-06-01,1749.5,65.5,50.0
10009,11223,2.0,2020-07,2044.0,2020-07-01,7,3,2020,2020-06-01,2035.0,50.5,42.5
10010,11223,3.0,2020-07,2450.0,2020-07-01,7,3,2020,2020-06-01,2548.75,24.0,22.5
10011,11224,1.0,2020-07,2200.0,2020-07-01,7,3,2020,2020-06-01,2250.0,27.0,26.0
10012,11225,0.0,2020-07,1774.5,2020-07-01,7,3,2020,2020-06-01,1761.0,87.0,87.0
10013,11225,1.0,2020-07,1962.5,2020-07-01,7,3,2020,2020-06-01,2006.5,315.0,274.0
10014,11225,2.0,2020-07,2425.0,2020-07-01,7,3,2020,2020-06-01,2422.5,426.0,344.0
10015,11225,3.0,2020-07,2999.5,2020-07-01,7,3,2020,2020-06-01,3000.0,407.5,347.5
10016,11226,0.0,2020-07,1740.5,2020-07-01,7,3,2020,2020-06-01,1699.5,56.0,46.5
10017,11226,1.0,2020-07,1925.0,2020-07-01,7,3,2020,2020-06-01,1937.0,139.0,116.5
10018,11226,2.0,2020-07,2330.0,2020-07-01,7,3,2020,2020-06-01,2338.5,161.0,139.0
10019,11226,3.0,2020-07,2740.0,2020-07-01,7,3,2020,2020-06-01,2597.5,106.0,79.5
10020,11228,3.0,2020-07,2400.0,2020-07-01,7,3,2020,2020-06-01,2400.0,11.0,13.0
10021,11229,0.0,2020-07,1500.0,2020-07-01,7,3,2020,2020-06-01,1611.0,20.0,14.0
10022,11229,1.0,2020-07,1750.0,2020-07-01,7,3,2020,2020-06-01,1750.0,38.0,44.0
10023,11229,2.0,2020-07,2208.0,2020-07-01,7,3,2020,2020-06-01,2295.0,41.0,35.0
10024,11229,3.0,2020-07,2800.0,2020-07-01,7,3,2020,2020-06-01,2795.0,23.0,21.0
10025,11230,0.0,2020-07,1547.5,2020-07-01,7,3,2020,2020-06-01,1579.0,37.0,30.5
10026,11230,1.0,2020-07,1772.5,2020-07-01,7,3,2020,2020-06-01,1797.5,98.5,78.5
10027,11230,2.0,2020-07,2275.0,2020-07-01,7,3,2020,2020-06-01,2324.5,84.5,71.5
10028,11230,3.0,2020-07,2741.0,2020-07-01,7,3,2020,2020-06-01,2850.0,58.0,45.0
10029,11231,1.0,2020-07,2500.0,2020-07-01,7,3,2020,2020-06-01,2525.0,138.0,98.0
10030,11231,2.0,2020-07,3500.0,2020-07-01,7,3,2020,2020-06-01,3547.0,124.0,80.0
10031,11231,3.0,2020-07,4850.0,2020-07-01,7,3,2020,2020-06-01,5000.0,81.0,51.0
10032,11232,0.0,2020-07,2500.0,2020-07-01,7,3,2020,2020-06-01,2700.0,28.5,25.0
10033,11232,1.0,2020-07,2000.0,2020-07-01,7,3,2020,2020-06-01,2049.5,71.0,51.0
10034,11232,2.0,2020-07,2245.0,2020-07-01,7,3,2020,2020-06-01,2225.0,96.5,65.0
10035,11232,3.0,2020-07,2661.5,2020-07-01,7,3,2020,2020-06-01,2975.0,49.5,30.0
10036,11233,0.0,2020-07,1850.0,2020-07-01,7,3,2020,2020-06-01,1850.0,258.0,168.0
10037,11233,1.0,2020-07,2200.0,2020-07-01,7,3,2020,2020-06-01,2200.0,654.0,536.0
10038,11233,2.0,2020-07,2475.0,2020-07-01,7,3,2020,2020-06-01,2496.0,1224.0,986.0
10039,11233,3.0,2020-07,2899.0,2020-07-01,7,3,2020,2020-06-01,2907.0,1220.0,929.0
10040,11234,1.0,2020-07,1898.0,2020-07-01,7,3,2020,2020-06-01,1900.0,58.0,63.0
10041,11234,2.0,2020-07,2195.0,2020-07-01,7,3,2020,2020-06-01,2200.0,35.5,35.5
10042,11234,3.0,2020-07,2650.0,2020-07-01,7,3,2020,2020-06-01,2695.0,31.0,32.0
10043,11235,0.0,2020-07,1500.0,2020-07-01,7,3,2020,2020-06-01,1611.0,13.5,10.5
10044,11235,1.0,2020-07,1775.0,2020-07-01,7,3,2020,2020-06-01,1762.5,30.0,30.0
10045,11235,2.0,2020-07,2204.0,2020-07-01,7,3,2020,2020-06-01,2222.5,31.5,29.0
10046,11235,3.0,2020-07,2800.0,2020-07-01,7,3,2020,2020-06-01,2795.0,13.0,12.5
10047,11237,0.0,2020-07,2000.0,2020-07-01,7,3,2020,2020-06-01,2100.0,161.0,179.0
10048,11237,1.0,2020-07,2291.0,2020-07-01,7,3,2020,2020-06-01,2391.0,483.0,439.0
10049,11237,2.0,2020-07,2400.0,2020-07-01,7,3,2020,2020-06-01,2400.0,993.0,798.0
10050,11237,3.0,2020-07,2848.0,2020-07-01,7,3,2020,2020-06-01,2950.0,1317.0,913.0
10051,11238,0.0,2020-07,2225.0,2020-07-01,7,3,2020,2020-06-01,2250.0,46.0,43.0
10052,11238,1.0,2020-07,2660.0,2020-07-01,7,3,2020,2020-06-01,2700.0,129.0,93.0
10053,11238,2.0,2020-07,3100.0,2020-07-01,7,3,2020,2020-06-01,3180.0,121.0,104.0
10054,11238,3.0,2020-07,3800.0,2020-07-01,7,3,2020,2020-06-01,3800.0,84.0,72.0
10055,11239,1.0,2020-07,1699.0,2020-07-01,7,3,2020,2020-06-01,1761.5,11.0,6.0
10056,11239,2.0,2020-07,2000.0,2020-07-01,7,3,2020,2020-06-01,1999.0,44.0,35.0
10057,11239,3.0,2020-07,2400.0,2020-07-01,7,3,2020,2020-06-01,2400.0,44.0,49.0
10058,11354,0.0,2020-07,1595.0,2020-07-01,7,3,2020,2020-06-01,1650.0,19.0,19.0
10059,11354,1.0,2020-07,1800.0,2020-07-01,7,3,2020,2020-06-01,1800.0,104.0,76.0
10060,11354,2.0,2020-07,2250.0,2020-07-01,7,3,2020,2020-06-01,2400.0,58.0,34.0
10061,11354,3.0,2020-07,2550.0,2020-07-01,7,3,2020,2020-06-01,2500.0,20.0,19.0
10062,11355,0.0,2020-07,1595.0,2020-07-01,7,3,2020,2020-06-01,1650.0,19.0,19.0
10063,11355,1.0,2020-07,1800.0,2020-07-01,7,3,2020,2020-06-01,1800.0,104.0,76.0
10064,11355,2.0,2020-07,2250.0,2020-07-01,7,3,2020,2020-06-01,2400.0,58.0,34.0
10065,11355,3.0,2020-07,2550.0,2020-07-01,7,3,2020,2020-06-01,2500.0,20.0,19.0
10066,11358,0.0,2020-07,1595.0,2020-07-01,7,3,2020,2020-06-01,1650.0,19.0,19.0
10067,11358,1.0,2020-07,1800.0,2020-07-01,7,3,2020,2020-06-01,1800.0,104.0,76.0
10068,11358,2.0,2020-07,2250.0,2020-07-01,7,3,2020,2020-06-01,2400.0,58.0,34.0
10069,11358,3.0,2020-07,2550.0,2020-07-01,7,3,2020,2020-06-01,2500.0,20.0,19.0
10070,11360,2.0,2020-07,2300.0,2020-07-01,7,3,2020,2020-06-01,2300.0,13.0,18.0
10071,11361,2.0,2020-07,2300.0,2020-07-01,7,3,2020,2020-06-01,2300.0,13.0,18.0
10072,11364,2.0,2020-07,2300.0,2020-07-01,7,3,2020,2020-06-01,2300.0,8.0,12.0
10073,11369,0.0,2020-07,1625.0,2020-07-01,7,3,2020,2020-06-01,1610.0,31.0,26.0
10074,11369,1.0,2020-07,1800.0,2020-07-01,7,3,2020,2020-06-01,1800.0,66.0,69.0
10075,11369,2.0,2020-07,2287.0,2020-07-01,7,3,2020,2020-06-01,2300.0,28.5,16.0
10076,11369,3.0,2020-07,2600.0,2020-07-01,7,3,2020,2020-06-01,2700.0,16.5,16.5
10077,11370,0.0,2020-07,1625.0,2020-07-01,7,3,2020,2020-06-01,1610.0,31.0,26.0
10078,11370,1.0,2020-07,1800.0,2020-07-01,7,3,2020,2020-06-01,1800.0,66.0,69.0
10079,11370,2.0,2020-07,2287.0,2020-07-01,7,3,2020,2020-06-01,2300.0,50.0,29.0
10080,11370,3.0,2020-07,2600.0,2020-07-01,7,3,2020,2020-06-01,2700.0,29.0,29.0
10081,11372,0.0,2020-07,1625.0,2020-07-01,7,3,2020,2020-06-01,1610.0,31.0,26.0
10082,11372,1.0,2020-07,1800.0,2020-07-01,7,3,2020,2020-06-01,1800.0,66.0,69.0
10083,11372,2.0,2020-07,2287.0,2020-07-01,7,3,2020,2020-06-01,2300.0,50.0,29.0
10084,11372,3.0,2020-07,2600.0,2020-07-01,7,3,2020,2020-06-01,2700.0,29.0,29.0
10085,11373,0.0,2020-07,1558.0,2020-07-01,7,3,2020,2020-06-01,1575.0,37.0,22.0
10086,11373,1.0,2020-07,1895.0,2020-07-01,7,3,2020,2020-06-01,1950.0,54.0,50.0
10087,11373,2.0,2020-07,2422.0,2020-07-01,7,3,2020,2020-06-01,2350.0,26.0,17.0
10088,11373,3.0,2020-07,2650.0,2020-07-01,7,3,2020,2020-06-01,2500.0,17.0,11.0
10089,11374,0.0,2020-07,1613.0,2020-07-01,7,3,2020,2020-06-01,1650.0,36.0,38.0
10090,11374,1.0,2020-07,1850.0,2020-07-01,7,3,2020,2020-06-01,1935.0,78.0,56.0
10091,11374,2.0,2020-07,2473.0,2020-07-01,7,3,2020,2020-06-01,2375.0,40.0,43.0
10092,11374,3.0,2020-07,3200.0,2020-07-01,7,3,2020,2020-06-01,2800.0,10.0,18.0
10093,11375,0.0,2020-07,1641.0,2020-07-01,7,3,2020,2020-06-01,1625.0,97.0,83.0
10094,11375,1.0,2020-07,1900.0,2020-07-01,7,3,2020,2020-06-01,1950.0,172.0,120.0
10095,11375,2.0,2020-07,2588.0,2020-07-01,7,3,2020,2020-06-01,2600.0,112.0,75.0
10096,11375,3.0,2020-07,3500.0,2020-07-01,7,3,2020,2020-06-01,3420.0,47.0,35.0
10097,11377,0.0,2020-07,1550.0,2020-07-01,7,3,2020,2020-06-01,1500.0,21.0,13.0
10098,11377,1.0,2020-07,1775.0,2020-07-01,7,3,2020,2020-06-01,1793.0,60.0,46.0
10099,11377,2.0,2020-07,2350.0,2020-07-01,7,3,2020,2020-06-01,2300.0,21.0,24.0
10100,11377,3.0,2020-07,2843.0,2020-07-01,7,3,2020,2020-06-01,2885.0,30.0,21.0
10101,11378,2.0,2020-07,2200.0,2020-07-01,7,3,2020,2020-06-01,2295.0,41.0,21.0
10102,11378,3.0,2020-07,2475.0,2020-07-01,7,3,2020,2020-06-01,2500.0,28.0,19.0
10103,11385,1.0,2020-07,1900.0,2020-07-01,7,3,2020,2020-06-01,1999.0,84.0,57.0
10104,11385,2.0,2020-07,2290.0,2020-07-01,7,3,2020,2020-06-01,2300.0,171.0,148.0
10105,11385,3.0,2020-07,2700.0,2020-07-01,7,3,2020,2020-06-01,2750.0,300.0,198.0
10106,11415,0.0,2020-07,1550.0,2020-07-01,7,3,2020,2020-06-01,1550.0,31.0,17.0
10107,11415,1.0,2020-07,1800.0,2020-07-01,7,3,2020,2020-06-01,1799.0,80.0,53.0
10108,11415,2.0,2020-07,2325.0,2020-07-01,7,3,2020,2020-06-01,2200.0,44.0,21.0
10109,11415,3.0,2020-07,2625.0,2020-07-01,7,3,2020,2020-06-01,2750.0,10.0,8.0
10110,11691,1.0,2020-07,1603.0,2020-07-01,7,3,2020,2020-06-01,1750.0,17.0,16.0
10111,11691,2.0,2020-07,1999.0,2020-07-01,7,3,2020,2020-06-01,1999.0,23.0,19.0
10112,11691,3.0,2020-07,2500.0,2020-07-01,7,3,2020,2020-06-01,3150.0,15.0,13.0
10113,11692,1.0,2020-07,1603.0,2020-07-01,7,3,2020,2020-06-01,1750.0,17.0,16.0
10114,11692,2.0,2020-07,1999.0,2020-07-01,7,3,2020,2020-06-01,1999.0,23.0,19.0
10115,11692,3.0,2020-07,2500.0,2020-07-01,7,3,2020,2020-06-01,3150.0,15.0,13.0
10116,11693,1.0,2020-07,1603.0,2020-07-01,7,3,2020,2020-06-01,1750.0,17.0,16.0
10117,11693,2.0,2020-07,1999.0,2020-07-01,7,3,2020,2020-06-01,1999.0,23.0,19.0
10118,11693,3.0,2020-07,2500.0,2020-07-01,7,3,2020,2020-06-01,3150.0,15.0,13.0
10119,11694,1.0,2020-07,1603.0,2020-07-01,7,3,2020,2020-06-01,1750.0,17.0,16.0
10120,11694,2.0,2020-07,1999.0,2020-07-01,7,3,2020,2020-06-01,1999.0,23.0,19.0
10121,11694,3.0,2020-07,2500.0,2020-07-01,7,3,2020,2020-06-01,3150.0,15.0,13.0
10122,11697,1.0,2020-07,1603.0,2020-07-01,7,3,2020,2020-06-01,1750.0,17.0,16.0
10123,11697,2.0,2020-07,1999.0,2020-07-01,7,3,2020,2020-06-01,1999.0,23.0,19.0
10124,11697,3.0,2020-07,2500.0,2020-07-01,7,3,2020,2020-06-01,3150.0,15.0,13.0
10125,10001,0.0,2020-08,2500.0,2020-08-01,8,3,2020,2020-07-01,2554.0,538.0,508.0
10126,10001,1.0,2020-08,3400.0,2020-08-01,8,3,2020,2020-07-01,3500.0,848.0,809.0
10127,10001,2.0,2020-08,4963.0,2020-08-01,8,3,2020,2020-07-01,4975.0,538.0,501.0
10128,10001,3.0,2020-08,5995.0,2020-08-01,8,3,2020,2020-07-01,6200.0,294.0,254.0
10129,10002,0.0,2020-08,2100.0,2020-08-01,8,3,2020,2020-07-01,2049.0,206.0,202.0
10130,10002,1.0,2020-08,2495.0,2020-08-01,8,3,2020,2020-07-01,2500.0,465.0,429.0
10131,10002,2.0,2020-08,2916.0,2020-08-01,8,3,2020,2020-07-01,2995.0,593.0,532.0
10132,10002,3.0,2020-08,4082.0,2020-08-01,8,3,2020,2020-07-01,4578.0,332.0,332.0
10133,10003,0.0,2020-08,2420.6666666666665,2020-08-01,8,3,2020,2020-07-01,2489.0,321.3333333333333,290.0
10134,10003,1.0,2020-08,3259.666666666666,2020-08-01,8,3,2020,2020-07-01,3361.666666666666,618.0,562.6666666666666
10135,10003,2.0,2020-08,4578.333333333333,2020-08-01,8,3,2020,2020-07-01,4540.333333333333,523.3333333333334,503.66666666666674
10136,10003,3.0,2020-08,7338.333333333332,2020-08-01,8,3,2020,2020-07-01,8116.0,341.6666666666667,313.3333333333333
10137,10004,0.0,2020-08,2547.5,2020-08-01,8,3,2020,2020-07-01,2625.0,286.5,264.0
10138,10004,1.0,2020-08,3366.0,2020-08-01,8,3,2020,2020-07-01,3440.0,327.0,296.5
10139,10004,2.0,2020-08,5709.5,2020-08-01,8,3,2020,2020-07-01,5760.0,237.5,195.0
10140,10004,3.0,2020-08,8307.5,2020-08-01,8,3,2020,2020-07-01,8359.5,90.0,80.0
10141,10005,0.0,2020-08,2500.0,2020-08-01,8,3,2020,2020-07-01,2645.0,518.0,467.0
10142,10005,1.0,2020-08,3432.0,2020-08-01,8,3,2020,2020-07-01,3495.0,488.0,431.0
10143,10005,2.0,2020-08,4675.0,2020-08-01,8,3,2020,2020-07-01,4770.0,351.0,285.0
10144,10005,3.0,2020-08,5640.0,2020-08-01,8,3,2020,2020-07-01,5769.0,132.0,111.0
10145,10006,0.0,2020-08,2500.0,2020-08-01,8,3,2020,2020-07-01,2645.0,518.0,467.0
10146,10006,1.0,2020-08,3432.0,2020-08-01,8,3,2020,2020-07-01,3495.0,488.0,431.0
10147,10006,2.0,2020-08,4675.0,2020-08-01,8,3,2020,2020-07-01,4770.0,351.0,285.0
10148,10006,3.0,2020-08,5640.0,2020-08-01,8,3,2020,2020-07-01,5769.0,132.0,111.0
10149,10007,0.0,2020-08,3315.0,2020-08-01,8,3,2020,2020-07-01,3475.0,93.0,95.0
10150,10007,1.0,2020-08,4850.0,2020-08-01,8,3,2020,2020-07-01,4900.0,195.0,179.0
10151,10007,2.0,2020-08,7750.0,2020-08-01,8,3,2020,2020-07-01,7750.0,243.0,225.0
10152,10007,3.0,2020-08,14500.0,2020-08-01,8,3,2020,2020-07-01,14995.0,226.0,209.0
10153,10009,0.0,2020-08,2049.0,2020-08-01,8,3,2020,2020-07-01,2102.0,467.0,428.0
10154,10009,1.0,2020-08,2871.5,2020-08-01,8,3,2020,2020-07-01,3127.5,491.0,439.0
10155,10009,2.0,2020-08,3095.0,2020-08-01,8,3,2020,2020-07-01,3200.0,528.5,517.0
10156,10009,3.0,2020-08,4295.0,2020-08-01,8,3,2020,2020-07-01,4600.0,393.5,368.5
10157,10010,0.0,2020-08,2596.5,2020-08-01,8,3,2020,2020-07-01,2652.0,211.0,194.5
10158,10010,1.0,2020-08,3531.0,2020-08-01,8,3,2020,2020-07-01,3661.0,251.33333333333331,229.66666666666663
10159,10010,2.0,2020-08,4820.0,2020-08-01,8,3,2020,2020-07-01,4927.0,166.0,157.0
10160,10010,3.0,2020-08,7121.5,2020-08-01,8,3,2020,2020-07-01,7405.5,96.66666666666669,99.0
10161,10011,0.0,2020-08,2506.0,2020-08-01,8,3,2020,2020-07-01,2585.0,478.33333333333326,452.0
10162,10011,1.0,2020-08,3424.666666666666,2020-08-01,8,3,2020,2020-07-01,3500.0,827.3333333333335,768.3333333333335
10163,10011,2.0,2020-08,4967.666666666667,2020-08-01,8,3,2020,2020-07-01,5047.0,542.6666666666666,503.0
10164,10011,3.0,2020-08,6615.0,2020-08-01,8,3,2020,2020-07-01,6816.0,232.66666666666663,219.33333333333331
10165,10012,0.0,2020-08,2251.6666666666665,2020-08-01,8,3,2020,2020-07-01,2376.0,133.66666666666666,117.0
10166,10012,1.0,2020-08,3083.0,2020-08-01,8,3,2020,2020-07-01,3161.666666666666,239.0,228.0
10167,10012,2.0,2020-08,4198.333333333333,2020-08-01,8,3,2020,2020-07-01,4439.333333333333,194.66666666666663,178.33333333333337
10168,10012,3.0,2020-08,6470.0,2020-08-01,8,3,2020,2020-07-01,7266.0,105.66666666666669,88.66666666666669
10169,10013,0.0,2020-08,2550.0,2020-08-01,8,3,2020,2020-07-01,2784.0,59.5,59.5
10170,10013,1.0,2020-08,3620.0,2020-08-01,8,3,2020,2020-07-01,3695.0,132.0,125.0
10171,10013,2.0,2020-08,5372.5,2020-08-01,8,3,2020,2020-07-01,5422.5,156.0,150.0
10172,10013,3.0,2020-08,9408.5,2020-08-01,8,3,2020,2020-07-01,9896.5,131.0,127.5
10173,10014,0.0,2020-08,2500.0,2020-08-01,8,3,2020,2020-07-01,2600.0,359.0,328.0
10174,10014,1.0,2020-08,3350.0,2020-08-01,8,3,2020,2020-07-01,3495.0,611.0,554.0
10175,10014,2.0,2020-08,4034.0,2020-08-01,8,3,2020,2020-07-01,4243.0,376.0,347.0
10176,10014,3.0,2020-08,6000.0,2020-08-01,8,3,2020,2020-07-01,6500.0,189.0,183.0
10177,10016,0.0,2020-08,2177.0,2020-08-01,8,3,2020,2020-07-01,2250.0,1103.0,982.0
10178,10016,1.0,2020-08,2917.0,2020-08-01,8,3,2020,2020-07-01,3000.0,1638.0,1412.0
10179,10016,2.0,2020-08,3495.0,2020-08-01,8,3,2020,2020-07-01,3600.0,1125.0,994.0
10180,10016,3.0,2020-08,4750.0,2020-08-01,8,3,2020,2020-07-01,5050.0,550.0,462.0
10181,10017,0.0,2020-08,2177.0,2020-08-01,8,3,2020,2020-07-01,2250.0,1103.0,982.0
10182,10017,1.0,2020-08,2917.0,2020-08-01,8,3,2020,2020-07-01,3000.0,1638.0,1412.0
10183,10017,2.0,2020-08,3495.0,2020-08-01,8,3,2020,2020-07-01,3600.0,1125.0,994.0
10184,10017,3.0,2020-08,4750.0,2020-08-01,8,3,2020,2020-07-01,5050.0,550.0,462.0
10185,10018,0.0,2020-08,2300.0,2020-08-01,8,3,2020,2020-07-01,2396.0,680.0,650.0
10186,10018,1.0,2020-08,2924.0,2020-08-01,8,3,2020,2020-07-01,3000.0,1172.0,1082.0
10187,10018,2.0,2020-08,3800.0,2020-08-01,8,3,2020,2020-07-01,3995.0,825.0,767.0
10188,10018,3.0,2020-08,4125.0,2020-08-01,8,3,2020,2020-07-01,4500.0,286.0,290.0
10189,10019,0.0,2020-08,2026.0,2020-08-01,8,3,2020,2020-07-01,2100.0,503.0,488.0
10190,10019,1.0,2020-08,3975.0,2020-08-01,8,3,2020,2020-07-01,3963.5,1159.5,1084.0
10191,10019,2.0,2020-08,6562.0,2020-08-01,8,3,2020,2020-07-01,6650.0,732.5,659.5
10192,10019,3.0,2020-08,6050.0,2020-08-01,8,3,2020,2020-07-01,6600.0,436.0,407.5
10193,10021,0.0,2020-08,1950.0,2020-08-01,8,3,2020,2020-07-01,1995.0,1277.0,1157.0
10194,10021,1.0,2020-08,2550.0,2020-08-01,8,3,2020,2020-07-01,2700.0,2243.0,1970.0
10195,10021,2.0,2020-08,3400.0,2020-08-01,8,3,2020,2020-07-01,3500.0,1650.0,1482.0
10196,10021,3.0,2020-08,6500.0,2020-08-01,8,3,2020,2020-07-01,7000.0,789.0,710.0
10197,10022,0.0,2020-08,2177.0,2020-08-01,8,3,2020,2020-07-01,2250.0,1103.0,982.0
10198,10022,1.0,2020-08,2917.0,2020-08-01,8,3,2020,2020-07-01,3000.0,1638.0,1412.0
10199,10022,2.0,2020-08,3495.0,2020-08-01,8,3,2020,2020-07-01,3600.0,1125.0,994.0
10200,10022,3.0,2020-08,4750.0,2020-08-01,8,3,2020,2020-07-01,5050.0,550.0,462.0
10201,10023,0.0,2020-08,2026.0,2020-08-01,8,3,2020,2020-07-01,2100.0,974.0,948.0
10202,10023,1.0,2020-08,2800.0,2020-08-01,8,3,2020,2020-07-01,2927.0,2274.0,2122.0
10203,10023,2.0,2020-08,4032.0,2020-08-01,8,3,2020,2020-07-01,4300.0,1424.0,1282.0
10204,10023,3.0,2020-08,6050.0,2020-08-01,8,3,2020,2020-07-01,6600.0,857.0,799.0
10205,10024,0.0,2020-08,2026.0,2020-08-01,8,3,2020,2020-07-01,2100.0,974.0,948.0
10206,10024,1.0,2020-08,2800.0,2020-08-01,8,3,2020,2020-07-01,2927.0,2274.0,2122.0
10207,10024,2.0,2020-08,4032.0,2020-08-01,8,3,2020,2020-07-01,4300.0,1424.0,1282.0
10208,10024,3.0,2020-08,6050.0,2020-08-01,8,3,2020,2020-07-01,6600.0,857.0,799.0
10209,10025,0.0,2020-08,2026.0,2020-08-01,8,3,2020,2020-07-01,2100.0,974.0,948.0
10210,10025,1.0,2020-08,2800.0,2020-08-01,8,3,2020,2020-07-01,2927.0,2274.0,2122.0
10211,10025,2.0,2020-08,4032.0,2020-08-01,8,3,2020,2020-07-01,4300.0,1424.0,1282.0
10212,10025,3.0,2020-08,6050.0,2020-08-01,8,3,2020,2020-07-01,6600.0,857.0,799.0
10213,10026,0.0,2020-08,1700.0,2020-08-01,8,3,2020,2020-07-01,1765.0,200.0,155.0
10214,10026,1.0,2020-08,2100.0,2020-08-01,8,3,2020,2020-07-01,2199.0,513.0,461.0
